,qtd_familias_beneficiarias_bolsa_familia,valor_repassado_bolsa_familia,espvida,fectot,mort1,mort5,razdep,sobre40,sobre60,t_env,e_anosestudo,t_analf11a14,t_analf15a17,t_analf15m,t_analf18a24,t_analf18m,t_analf25a29,t_analf25m,t_atraso_0_basico,t_atraso_0_fund,t_atraso_0_med,t_atraso_1_basico,t_atraso_1_fund,t_atraso_1_med,t_atraso_2_basico,t_atraso_2_fund,t_atraso_2_med,t_fbbas,t_fbfund,t_fbmed,t_fbpre,t_fbsuper,t_flbas,t_flfund,t_flmed,t_flpre,t_flsuper,t_freq0a3,t_freq11a14,t_freq15a17,t_freq18a24,t_freq25a29,t_freq4a5,t_freq4a6,t_freq5a6,t_freq6,t_freq6a14,t_freq6a17,t_freqfund1517,t_freqfund1824,t_freqfund45,t_freqmed1824,t_freqmed614,t_freqsuper1517,t_fund11a13,t_fund12a14,t_fund15a17,t_fund16a18,t_fund18a24,t_fund18m,t_fund25m,t_med18a20,t_med18a24,t_med18m,t_med19a21,t_med25m,t_super25m,corte1,corte2,corte3,corte4,corte9,gini,pind,pindcri,pmpob,pmpobcri,ppob,ppobcri,pren10ricos,pren20,pren20ricos,pren40,pren60,pren80,prentrab,r1040,r2040,rdpc,rdpc1,rdpc10,rdpc2,rdpc3,rdpc4,rdpc5,rdpct,rind,rmpob,rpob,theil,cpr,emp,p_agro,p_com,p_constr,p_extr,p_formal,p_fund,p_med,p_serv,p_siup,p_super,p_transf,ren0,ren1,ren2,ren3,ren5,renocup,t_ativ,t_ativ1014,t_ativ1517,t_ativ1824,t_ativ18m,t_ativ2529,t_des,t_des1014,t_des1517,t_des1824,t_des18m,t_des2529,theiltrab,trabcc,trabpub,trabsc,t_agua,t_banagua,t_dens,t_lixo,t_luz,agua_esgoto,parede,t_crifundin_todos,t_fora4a5,t_fora6a14,t_fundin_todos,t_fundin_todos_mmeio,t_fundin18minf,t_m10a14cf,t_m15a17cf,t_mulchefefif014,t_nestuda_ntrab_mmeio,t_ocupdesloc_1,t_rmaxidoso,t_sluz,homem0a4,homem10a14,homem15a19,homem20a24,homem25a29,homem30a34,homem35a39,homem40a44,homem45a49,homem50a54,homem55a59,homem5a9,homem60a64,homem65a69,homem70a74,homem75a79,homemtot,homens80,mulh0a4,mulh10a14,mulh15a19,mulh20a24,mulh25a29,mulh30a34,mulh35a39,mulh40a44,mulh45a49,mulh50a54,mulh55a59,mulh5a9,mulh60a64,mulh65a69,mulh70a74,mulh75a79,mulher80,mulhertot,pea,pea1014,pea1517,pea18m,peso1,peso1114,peso1113,peso1214,peso13,peso15,peso1517,peso1524,peso1618,peso18,peso1820,peso1824,peso1921,peso25,peso4,peso5,peso6,peso610,peso617,peso65,pesom1014,pesom1517,pesom15m,pesom25m,pesorur,pesotot,pesourb,pia,pia1014,pia1517,pia18m,pop,popt,i_escolaridade,i_freq_prop,idhm,idhm_e,idhm_l,idhm_r
qtd_familias_beneficiarias_bolsa_familia,1.0,0.9963385107549265,-0.012481608129534649,-0.04261729997766469,0.02597778446098389,0.0020968732499799404,-0.02699397193077413,0.1272637849100747,0.13964954327339257,-0.15359493313511008,-0.044175719918203134,0.05506840646769055,0.04086272981585663,-0.025838566225240008,0.024341297552399114,-0.025770241322111833,0.01587040621933655,-0.02262644164888749,-0.06647896351643033,-0.055927140493513244,-0.08192060068377292,0.08089613915078554,0.07201795485947184,0.07857177588294365,0.05089426484700057,0.03767660534566724,0.052136521791718904,0.1171896814088127,0.08465195879259853,0.06308353657194846,0.05336443643898345,0.11609759653912373,-0.019528562247570106,-0.042415001075574055,-0.048872612837097595,-0.011146414826122735,0.04050270732756981,0.05704899803901749,-0.059585267141107394,0.04378262034502525,0.17431061269218645,0.18937079524650263,0.04714730104409554,0.03477283692367934,-0.007272307474860079,-0.04443080667634402,-0.061527071560649516,-0.009536723759763017,0.06471891404874583,0.07085432250759424,0.10100419051384875,0.089673938766636,-0.05380054700678374,-0.03593406578466582,-0.0655243913773808,-0.06978745717097211,-0.05846981113993722,-0.04424725915491515,0.004948360920973346,0.21661993924834508,0.2335336438410398,-0.025143319633204243,0.01218683308654457,0.2276133439932341,-0.004039000670060411,0.2648077146184235,0.21492290235405942,-0.02932283300184307,-0.016640594217737538,0.016930995035432574,0.09495842079424237,0.15536234051770392,0.20186753290851114,0.013108149965398667,0.01684089598793672,0.022085985632355587,0.02134305359392462,0.02506780830433495,0.018570733679668716,0.2042109575522141,-0.1250694533645213,0.22487066214825263,-0.15903415112672242,-0.19915046855326535,-0.22476073267635627,0.035232986033563625,0.11608165829659944,0.1104728482833594,0.10187277441351242,-0.03698365672795142,0.18244699766608238,-0.024663397046614965,-0.0022585923105065946,0.051995293433673616,0.1730784511308122,0.10225070771271384,0.05439194642915729,-0.009459767511439182,-0.03095604128545523,0.19950349554954575,-0.04160426031431855,0.04292917582675541,-0.20800676449179908,0.2712519387783558,0.0908001650638012,-0.012046341676892619,0.04480050008395251,0.18877979030744968,0.21443443794903186,0.24356744523579288,0.06823995933661811,0.1973809390886198,-0.020817034729556646,-0.06355985100175038,-0.04668603879075287,-0.09476347040407535,-0.15799136228468239,-0.23664837593440333,0.14726561531609877,-0.031460444757928696,-0.0877069647067339,-0.13854640066030047,-0.062204552387476464,-0.007298737974495655,-0.02225037505539619,0.16359172761894322,0.10447633651549078,0.169101490583283,0.16230448922558838,0.1653596522196269,0.13177110439914913,0.1314827743801098,0.08537443401134867,-0.05762146319715172,-0.01952930076295459,0.02336175093459589,-0.0385341495778118,0.1448185523154682,-0.01944914931121411,0.015562046256088008,0.037142261410139446,0.015155224207523382,-0.0720367456526529,-0.04714730104409542,0.06152707156064947,-0.137579390516944,-0.009506887521765537,-0.11729935973972924,0.03094744820651772,0.02087157166594696,0.0395675755472607,0.03108758905795976,0.10601237651277101,0.01538916310542283,-0.015562046256088716,0.8220222635160827,0.8241691459880037,0.8311071317803066,0.8134654520655963,0.8013109411459414,0.7947445970694142,0.7894206854182554,0.7897061466584466,0.7851417400022332,0.7701507517787114,0.7591383880194325,0.8225285252162985,0.7582833716834333,0.7544699437221493,0.7480263490291491,0.730810548861569,0.8001029561032709,0.7381498677436762,0.8225568881245644,0.8241938873525989,0.836309798134507,0.82236605105545,0.8069641703077121,0.7993041831594215,0.797486268571789,0.7974441573900053,0.7864174961356949,0.7696548318612666,0.759492572320472,0.822592818048657,0.7558538343773157,0.7539445666032515,0.74742742610805,0.7289477673366348,0.7289597700465776,0.8008970893639816,0.7835751017396005,0.8068344392687532,0.7653185452520256,0.7831961811200938,0.8194997268398613,0.8241949936843741,0.8226922690826716,0.8256936470932913,0.8242603744253938,0.793481637005235,0.8351004854049785,0.825538746828528,0.8372252437140761,0.790591752167227,0.8265226757615092,0.8215543616514971,0.8195712456964179,0.7839325345031419,0.8185048621034604,0.8194541198731318,0.8218791346833099,0.8232461845891009,0.8260075693969354,0.743700085486918,0.8260253590780751,0.8387309206108747,0.796391983731358,0.7866320756390145,0.34760749999292045,0.8005747273165078,0.795322873714137,0.7966250117081191,0.8240639886208204,0.8343337205217657,0.7907338772869438,0.8004364770766919,0.7998233911269865,0.21662765637734177,-0.04966796461791927,0.056026247674168896,0.07405048471702733,-0.012426605987635505,0.056938165601237094
valor_repassado_bolsa_familia,0.9963385107549265,1.0,-0.03978623070406709,-0.018612120821710754,0.051969326576356854,0.026768359545219216,0.004163529136518309,0.12669915889413302,0.13526982154232536,-0.1676856851001066,-0.06273516801133106,0.08157471265259926,0.06502727083165272,-0.0010524884245271997,0.049976717004901035,-0.0008187900898267323,0.041543779626843684,0.0028084448493786774,-0.09108469650857269,-0.07893645919986157,-0.10314038852294034,0.09565798406155973,0.08846796119740138,0.09638615690300839,0.07626096627347526,0.06071526840634202,0.0693675880307317,0.1319728245376172,0.10289416074009518,0.055202152529985414,0.049920329536010534,0.0910662752940495,-0.01957181204368397,-0.04363904449510481,-0.07055049035215522,-0.018944049840117726,0.015423506938084709,0.047366014804429674,-0.07084301191790081,0.03989524366915684,0.18211657868969133,0.19518173870675004,0.04814271130374406,0.034067197042339195,-0.012229190666897774,-0.05428967957050488,-0.07457873346164846,-0.018768202199681103,0.08993067560269258,0.0964408352728007,0.11746010355075473,0.11348089838522725,-0.06562834164111522,-0.04901539153757779,-0.08791686395981875,-0.08839752872034301,-0.08399717767264844,-0.0697641571004529,-0.020652601913079757,0.19623719018482175,0.2134501223735384,-0.05078007642147823,-0.013727165741380094,0.20613154740894685,-0.02919938837464274,0.24545156030114104,0.18769037519374995,-0.05937179809350943,-0.0475637503298681,-0.014806999084551586,0.06309118702271452,0.12410424389886288,0.2210588315235334,0.04194011533675305,0.04561765039900621,0.05329740718065055,0.05178818764239054,0.05649081403825398,0.04836833524566613,0.21436148144331324,-0.1503861426445696,0.23993664036049991,-0.18263422692399123,-0.22007072326967975,-0.23989189824829554,0.021417141486529626,0.13287647017271023,0.12842466023051746,0.07045062355984309,-0.0665717443153642,0.1548678865931804,-0.05521285645743477,-0.03371595842060684,0.02005068658830806,0.14382637712242585,0.07102122738228518,0.05152652828575165,-0.03438047288783029,-0.061285448054357296,0.21915856804557193,-0.03323967751274289,0.02489153954455303,-0.19312726637180352,0.2697170273613173,0.08820355515432685,-0.013856179368765587,0.017177688908413535,0.16782142594430904,0.1942193261412141,0.23218170970445653,0.06668331356456599,0.1713558581647008,-0.03543030091409641,-0.04369676141534407,-0.019371586023067013,-0.0675832946225167,-0.1316248147764644,-0.21161354364563412,0.11943129742663691,-0.051580349452141815,-0.08155130613094605,-0.15109186989342346,-0.08544017954988488,-0.02495720734343836,-0.04454238400209818,0.17663775004147994,0.09786519730172218,0.16369887424135982,0.17482029595242546,0.18011087522532065,0.14554677607987598,0.1451784657582622,0.0612499199508168,-0.0582653011818461,-0.0021590048838872992,0.0026401736193184602,-0.06946186479029301,0.17590570947239179,-0.038282341941462426,-0.0001275021481631814,0.06607033904728536,0.03573655309621581,-0.048775780284306285,-0.04814271130374388,0.07457873346164835,-0.11649330243259548,0.019036792902359087,-0.09201121749806548,0.03859371343605308,0.036118901201293116,0.0638780558459524,0.05773943098813594,0.1275718542170465,0.04067722106961117,0.0001275021481632008,0.7921139865037313,0.7939836813870573,0.8002726740369958,0.780333400156639,0.767299901769527,0.7603750368799366,0.7548836780454404,0.7547467594405022,0.750093905820721,0.7351201389980989,0.7240444947666134,0.792759803566234,0.7236728209245746,0.7204979403407779,0.714437585360269,0.697696736775865,0.766934939884801,0.7057349557273759,0.7926856430703259,0.7940500454396733,0.8056426633657067,0.7894353574826544,0.7729498975639205,0.76489583430537,0.7629925439078439,0.7624037353181891,0.7510151632194816,0.7343832079603717,0.7245865590304527,0.7927956224062489,0.7213566222352239,0.7201346270230305,0.7142056806492455,0.6961303088851126,0.6966399724295187,0.7675606231796693,0.7477536202201643,0.780457815793156,0.7280898470383752,0.7473637766018705,0.7893638109029198,0.7939186522225397,0.7923943106339804,0.7954505594510353,0.7945003010560212,0.7593888120582376,0.8047730729351886,0.793557341791579,0.8067442883712552,0.7562758356809656,0.7947544629779922,0.7889403452831453,0.787145920646204,0.7493223697060174,0.7884709535250256,0.7896765933599642,0.7920412364559026,0.79347026245534,0.795955355512031,0.710440538233666,0.795787045910715,0.8083999567705021,0.7621985117332992,0.7519426560621859,0.3733486152936728,0.7673157419193023,0.7609579577116149,0.7628733847827538,0.7938939752354057,0.8039185071834082,0.7564254629468433,0.7671875415252234,0.7664391833330014,0.19624072148725993,-0.07586333075444358,0.026387334229625144,0.04823357870334333,-0.03973067176616915,0.02644755935926854
espvida,-0.012481608129534649,-0.03978623070406709,1.0,-0.5266852530070926,-0.9670865192634789,-0.96353021103121,-0.6927699995456201,0.5035632041977137,0.6349434378006883,0.22264914555709414,0.44050247871918696,-0.6672779713760006,-0.6461219273049205,-0.8237043641849067,-0.7258068571144191,-0.8255886012458238,-0.7742380254820486,-0.830535461250595,0.6244450041208498,0.5775711593157417,0.5430856472268866,-0.3704052579234855,-0.41126164087024186,-0.4459824262281348,-0.6455871362099459,-0.579249107375881,-0.4534522652959733,-0.39864388588067334,-0.511073814376331,0.21735324389096494,0.08338203004672795,0.5820047936445262,-0.06776740369532715,-0.06937289276465107,0.5583974781810686,0.17386338747065655,0.6158734588898654,0.16874207490283918,0.21431588574508642,0.1120884150302163,-0.13785207998093338,-0.11118042326282888,-0.1089910975787832,-0.07796476921326562,0.016143926480134997,0.12035189695811752,0.20652148534507278,0.16543301132634572,-0.6623156165692359,-0.5972907114432507,-0.421397707212963,-0.5789508613936017,0.28130771659102877,0.32632444503605285,0.5174503151195767,0.42039621023980117,0.6661032710443082,0.6669884941546395,0.6949387998565654,0.6323623172152226,0.6277810288177524,0.6599573950155151,0.6717330471223545,0.603141416018252,0.650206253574493,0.5632239402566752,0.5925884139176562,0.7883234569133956,0.799885126685109,0.8055008034276144,0.7726163829794672,0.7445970307651055,-0.3795773067793736,-0.7604911967671059,-0.7756854618113945,-0.8219965982780276,-0.8238363270610894,-0.8369566319593265,-0.8117193029468638,-0.07723351523867174,0.6322879863238162,-0.24762616127424467,0.5716432132476335,0.4614507980034601,0.24720083635820675,0.5851909888534806,-0.30611576043747557,-0.35685469546640336,0.7841763199381881,0.7684067393481382,0.681979166135,0.7965517683019552,0.8068483387545221,0.7946914305449343,0.7170003374641213,0.7844463136184293,-0.00031820867409176266,0.6088511163929015,0.7669309916112821,-0.4126108644642741,0.027054038997015015,0.4962704232897412,-0.4435621070191192,0.2346147873798529,0.08439207310585815,0.01620848026400299,0.7089727214503602,0.6216282683050058,0.5529018748105599,0.23644428863300584,0.007132505004942997,0.5431223152633269,0.43773480898949335,-0.6206967771560811,-0.7710811993927361,-0.74446020541219,-0.7008876913987415,-0.6235735020235135,0.741218193719742,0.6086364538847512,-0.06160414112679564,0.3803987850079252,0.6534965512274777,0.5813804599158674,0.6449993691814264,-0.3283103850098936,0.13132457986800142,0.09098959619639989,-0.3315302994285445,-0.3677723757406958,-0.37168825515065934,-0.2821018245746907,0.6009108918430137,-0.001807310177621638,-0.5186543030775671,0.548755867749967,0.726471512503239,-0.5888824300112568,0.41599718867626617,0.3405544518168571,-0.6037545107027935,-0.43893640511485493,-0.6791629146928571,0.10899109757878332,-0.20652148534507297,-0.6478391058767354,-0.8016077433228114,-0.737040335374652,-0.14790994302398808,-0.32250968865533486,-0.5654823313336642,-0.7532986353500387,-0.5195662056032382,-0.7257388244906122,-0.340554451816872,0.07080291859038318,0.07314176451916268,0.0784131994410267,0.08150518659902724,0.08270925659954699,0.0840200839548398,0.08675890766538681,0.0905141281237097,0.09408915544338961,0.09392977139453186,0.09210769142584849,0.06987862583009412,0.08803222604668269,0.08499056179222647,0.08200192481141973,0.07944388665755019,0.08273227993091649,0.06599478891632736,0.07068243192788831,0.07299803073074351,0.07863107773444081,0.07989371895030156,0.08057793963390872,0.08209810137081601,0.08520938903947961,0.0888130926777417,0.09089355297032839,0.08846999380376097,0.08541844248883017,0.06984030594729172,0.08241677213967312,0.0800405153671744,0.07699645564802143,0.07612553992663,0.06875130794042376,0.08106704843664796,0.09071972968873246,0.025916161111285484,0.09804856937859646,0.09097690717468235,0.07269233456133498,0.07346071544881967,0.07321642419634361,0.07359298933980091,0.07007604822947347,0.08439932288097544,0.07686379251630492,0.0795529426547272,0.07772349969788675,0.0848399250413385,0.0806902908898627,0.08057255140969134,0.08161917114177134,0.08557883998687775,0.07028855493525465,0.06988122573941338,0.07010357157512617,0.07003376194551429,0.07257243246599297,0.07717519566741009,0.0716106900640005,0.07570803190427158,0.0824832810354659,0.08343565786248673,-0.24499833101796606,0.08186036454874332,0.09056799924978803,0.08355801203817202,0.07306657936141871,0.07701559697527066,0.08499984614127326,0.08181636644287034,0.08272385352382648,0.632381603641502,0.640818734459553,0.8520976891890619,0.7043947408833648,0.9999794263401501,0.8338325195581474
fectot,-0.04261729997766469,-0.018612120821710754,-0.5266852530070926,1.0,0.5137437597062003,0.5110358186239634,0.7815705972729371,-0.17810948325303833,-0.2425315414113191,-0.5300324065992829,-0.4306340965717232,0.5554984792965872,0.509950607841266,0.47481648167699847,0.5272554351476425,0.48101667792544134,0.5110917236738738,0.49147133462994247,-0.48086255455006566,-0.4572085498669856,-0.4104940266925612,0.27637810365900833,0.29459241949014925,0.3373804405380882,0.5009528936363988,0.47622380038391704,0.3463618671716032,0.18574597190492997,0.2788854799453584,-0.27445711451297,-0.24062106122776772,-0.5160239798355163,-0.14491404449330347,-0.14767929446588082,-0.5073147780344579,-0.29547076090441293,-0.5742272782564865,-0.23047774424175105,-0.3262143712438372,-0.2249210100143955,0.054445746613389245,0.11475961912364763,-0.1272516108213372,-0.17239192332390924,-0.2591025911236234,-0.3240554494547316,-0.3771197125735447,-0.31933575858773294,0.47404153618308964,0.5226832406965806,0.28587058477428373,0.41982592262454926,-0.27206327781064527,-0.27362388891700573,-0.4899553692587662,-0.4369555412614651,-0.5433515598220615,-0.5579524494512723,-0.606433786211151,-0.40532026977826674,-0.3868600938338512,-0.5883974129539331,-0.6220347975033156,-0.44168212949050917,-0.5998887219893364,-0.37845011908142195,-0.40445103680423744,-0.6084757270932055,-0.6202352377741962,-0.6185850054902892,-0.5866187566624949,-0.5399028011951547,0.470875946643793,0.6055233381167534,0.5677253603645673,0.6314348998927851,0.5842300573707051,0.6255511773256944,0.5745893157555343,0.2874352157298168,-0.5486910699817423,0.3917993549231692,-0.5432540086384124,-0.5077141322429737,-0.40472047433756964,-0.14707076847334488,0.4335537512133336,0.45899047779795477,-0.5658620498163209,-0.595980050385031,-0.44377355939541546,-0.6176246696855758,-0.6219069172054222,-0.6079674977976288,-0.48424330568007334,-0.5573515904033318,-0.11290740495371368,-0.49709281611891226,-0.6023285174150421,0.4474765123105256,-0.021531776422667848,-0.3433776372898058,0.3009515757623447,-0.21446975560255657,-0.11219506631076753,0.002952428161076682,-0.4646246873922553,-0.41110635020235664,-0.40805051818526095,-0.1174271198184356,-0.022904871183231857,-0.3815140058400247,-0.33965145080666875,0.37522449537392166,0.4354622885515959,0.4251432697238172,0.40652804098146705,0.36296908492167307,-0.4156339066479489,-0.4495703434651857,0.03512231941769231,-0.2808006605746716,-0.5153186301636792,-0.3624837727862099,-0.5028261461876857,0.2519300397459337,-0.04859885141869118,-0.034910071543298025,0.20859868655409575,0.263870223523677,0.24569345140946372,0.19226135233312866,-0.39703087048071845,0.12929721346363698,0.3372617642302138,-0.32422886458502764,-0.626908397695358,0.7184539314287791,-0.4356733092543044,-0.5002776337767034,0.5651385237273313,0.5220103847623303,0.47939859149724645,0.12725161082133718,0.3771197125735451,0.46738567620307575,0.6144180470956941,0.4609730015683759,0.23918986758844196,0.5360864591165874,0.5769717772833985,0.5647712427732376,0.5068847122040451,0.4522232644406477,0.5002776337767288,-0.06814717340230585,-0.07430691126697742,-0.08214142215042701,-0.08647956411157524,-0.08679939442730761,-0.08776628337564354,-0.08993948961730733,-0.09442311871592095,-0.09785460029353754,-0.09729351274161789,-0.09581934652703611,-0.06870836723023745,-0.09509678199680124,-0.09342123490339793,-0.09299081684211681,-0.09034599743561691,-0.0862243724533488,-0.08645336320109656,-0.06807834704620687,-0.07462819600928691,-0.08361022915542525,-0.0871928167726968,-0.08680428317797412,-0.08804925756786754,-0.0912340987837954,-0.09586646712312578,-0.09758320990639945,-0.09540817549136962,-0.0935632005792959,-0.06888583314014247,-0.09316438687459819,-0.09222032535653259,-0.09120663560931146,-0.08952892409473025,-0.08555628385219854,-0.08714340365574616,-0.09404002494381614,-0.022107185822886025,-0.09115765122900309,-0.09459702448453736,-0.0700451641957418,-0.07511512978337755,-0.07449320151374528,-0.07559882559118679,-0.0675257776087867,-0.09071938391215802,-0.08074925866683626,-0.08488870248823775,-0.0822558069197192,-0.09130992734055236,-0.08582004025636196,-0.08647036711123304,-0.08696087456892766,-0.0921524469630501,-0.06751925456038245,-0.0672756252239317,-0.06820766542357737,-0.06961011265649933,-0.07369623415603033,-0.09040204433996454,-0.0747285768924423,-0.08154794375196535,-0.09121732318829703,-0.09243205306670324,0.19018955995238285,-0.08671436835829748,-0.09365350781385683,-0.08942335174271987,-0.07443229205831983,-0.08073139604561541,-0.09146723311600481,-0.08675255248918595,-0.08804522981532058,-0.40532085102259585,-0.6094793816261511,-0.6103780534349573,-0.5619141248968048,-0.5266376605365639,-0.5974358381023955
mort1,0.02597778446098389,0.051969326576356854,-0.9670865192634789,0.5137437597062003,1.0,0.996012344580525,0.6772099373527686,-0.46348002666357235,-0.5905438376525024,-0.23430309490443998,-0.45420318554593203,0.6924432001277897,0.6677873155070578,0.8250413640611642,0.750037535354095,0.8269194118601181,0.8043607373019339,0.8327724350132978,-0.634122013099433,-0.5868032129967833,-0.5572680315315126,0.3830074013951762,0.423480663369486,0.4572952817665954,0.652634673575219,0.5852850462341094,0.46651351568975663,0.4146941468978589,0.5287224055172628,-0.22031793532480903,-0.022919708068331685,-0.5586147078668595,0.07397078344788083,0.08914255934996297,-0.5636547108803458,-0.11745703947931851,-0.5942328985777953,-0.1333993518712138,-0.21142605848142604,-0.09178420521575394,0.16936895586834405,0.13697526921310071,0.16909052003249248,0.13607091668034382,0.031229302811642563,-0.09728771080389778,-0.19637996702757535,-0.14600014040164627,0.6717280243412692,0.6102352749551396,0.42638102183599885,0.5815573022042018,-0.32193259075797254,-0.34126838026085676,-0.5290213030845337,-0.4342731670490248,-0.6754546941461725,-0.6738219653624531,-0.6917391688853493,-0.5988637914364774,-0.5928092388642227,-0.6567812979831605,-0.6609847603035016,-0.567086975415541,-0.6436256628452003,-0.5239630364707688,-0.5420624368822197,-0.7518042987041421,-0.7647899991063689,-0.7717611903046004,-0.7352127209509377,-0.7040794160763852,0.3842989745159742,0.7654556745760109,0.7772565467869601,0.8167668562702386,0.8114289795070557,0.8180695768177453,0.7836895420218453,0.0881313662289598,-0.6185739728177454,0.2592298325513732,-0.5692883788805826,-0.4655355410768714,-0.2580188396013446,-0.5929250579662215,0.30413599870695346,0.35546984806790355,-0.7436085672609193,-0.7271688608113004,-0.6408643620151311,-0.761043261106056,-0.7725524004039745,-0.759306796178099,-0.6755104492873854,-0.7444942128217739,0.004524497042668341,-0.5939657581542165,-0.7506392178624454,0.4149754238345906,-0.05936731014363033,-0.46432867697176716,0.4027754589685719,-0.20515686401381705,-0.06341029532509466,-0.014969085391678112,-0.6779042799976766,-0.5930091952600034,-0.5203983626330577,-0.20921154838030107,-0.001646246724977977,-0.4994794595871114,-0.4074780775365376,0.6067562987878075,0.7435976935870509,0.704612103952368,0.6610563326418412,0.5823445289680914,-0.7038108997720198,-0.6113347826800695,0.025534259800168418,-0.39587557904223897,-0.6532323863116599,-0.5844512022692444,-0.6438429111027504,0.33116079987704655,-0.11306868607025997,-0.07507534288704765,0.33373448788009946,0.3706942889237726,0.3730229117377322,0.2820482639214601,-0.5580177659427669,-0.018490367083690926,0.49488052344398314,-0.5462205926587352,-0.7394351109134563,0.5941036435595956,-0.44129612973684335,-0.3317967151246371,0.6108810277980026,0.47003918038909803,0.6686109942129366,-0.1690905200324926,0.1963799670275755,0.6275453946167685,0.7956805636054083,0.707665286143783,0.15040626482558847,0.31288503734430845,0.576372158290111,0.7406254143926544,0.5368596351021226,0.7235391856844479,0.3317967151246542,-0.05350324713813074,-0.055935122656792485,-0.060492832245428715,-0.0635000068317201,-0.06497519711989484,-0.06644469496421468,-0.06930402688338382,-0.07268851793182557,-0.07595489488269835,-0.07588281586763206,-0.0741960011599421,-0.05269353678778537,-0.07046256078666618,-0.06758504380529422,-0.06488110607382519,-0.06272882661020579,-0.06505086465194201,-0.0500807480873384,-0.053375947384612814,-0.05581613984521646,-0.060894198845659414,-0.062278517646675,-0.06330145719436599,-0.06498376573337723,-0.06807417013375128,-0.07125404852644304,-0.07312865307403911,-0.07116926568400933,-0.0685233634576357,-0.052668017565165176,-0.0658899302551948,-0.06376399089787636,-0.06116627623238321,-0.060761973447577756,-0.054051826119188136,-0.063838209699155,-0.07282470627781401,-0.012231638009069326,-0.07760259771183946,-0.07312503034730294,-0.0554530581714253,-0.05620008751212834,-0.05599747029303192,-0.05628026562150173,-0.05275760470264221,-0.06692874425738263,-0.059291341269191535,-0.061738450793557435,-0.05999098074821414,-0.06738204694140264,-0.062590892960106,-0.06266973896821229,-0.06353201877868116,-0.06822228282693381,-0.052986354783391504,-0.052730821192317055,-0.05282623207419158,-0.05290884134417,-0.05532101294317244,-0.06106087145676394,-0.054700137954156035,-0.058490096218553805,-0.06545827815308057,-0.06653447744119012,0.24948995691153583,-0.06441623858786219,-0.07313672922250682,-0.06609670214315251,-0.05587289570444822,-0.05942092627013836,-0.06753311060848548,-0.06437251120517959,-0.06524566433541383,-0.5988827467688049,-0.6359411528446056,-0.8287396043770393,-0.6843104837606244,-0.9670774443586527,-0.8142511564833813
